Complaint_ID,City,Area,Complaint_Type,Complaint_Count,Population,Weather,Timestamp,Previous_Complaints,Severity
MMR-19755,Mumbai,Wadala,Drainage,54,257745,Rainy,2026-03-12 11:05:57,119,Low
MMR-8849,Mumbai,CST,Roads,84,131372,Cloudy,2026-03-12 11:06:15,75,Medium
MMR-7527,Navi Mumbai,Kopar Khairane,Drainage,13,212601,Cloudy,2026-03-12 11:08:28,7,Low
MMR-11046,Mumbai,Kandivali,Garbage,74,654831,Cloudy,2026-03-12 11:09:28,97,High
MMR-7016,Mumbai,Juhu,Roads,19,192247,Rainy,2026-03-12 11:11:55,20,Low
MMR-9234,Mumbai,Churchgate,Roads,7,119602,Sunny,2026-03-12 11:14:56,8,Low
MMR-16868,Mumbai,Borivali,Roads,55,553265,Sunny,2026-03-12 11:15:28,73,High
MMR-19979,Mumbai,Dadar,Drainage,64,517446,Sunny,2026-03-12 11:18:01,153,Low
MMR-18654,Navi Mumbai,Pushpak Nagar,Water,91,113971,Rainy,2026-03-12 11:21:17,194,High
MMR-9715,Mumbai,Andheri,Roads,66,893069,Sunny,2026-03-12 11:21:19,114,Medium
MMR-6609,Mumbai,Andheri,Water,74,871467,Sunny,2026-03-12 11:22:59,120,Low
MMR-8821,Mumbai,Colaba,Roads,8,171082,Rainy,2026-03-12 11:24:13,12,Low
MMR-17939,Mumbai,Kandivali,Water,55,666465,Cloudy,2026-03-12 11:26:04,35,Medium
MMR-5881,Mumbai,Vikhroli,Roads,19,334228,Sunny,2026-03-12 11:28:50,10,Low
MMR-16246,Mumbai,Churchgate,Drainage,12,116035,Sunny,2026-03-12 11:29:28,38,Low
MMR-16565,Mumbai,Vikhroli,Roads,15,294899,Sunny,2026-03-12 11:30:10,17,Medium
MMR-2978,Mumbai,Worli,Drainage,97,232644,Rainy,2026-03-12 11:32:01,74,Medium
MMR-16591,Mumbai,Andheri,Water,26,872685,Cloudy,2026-03-12 11:32:25,14,Medium
MMR-7285,Mumbai,Ghatkopar,Roads,1,436586,Sunny,2026-03-12 11:32:40,132,Low
MMR-19066,Mumbai,Malad,Roads,53,555222,Sunny,2026-03-12 11:36:32,88,High
MMR-9551,Navi Mumbai,Roadpali,Roads,10,134043,Rainy,2026-03-12 11:37:47,33,High
MMR-4613,Navi Mumbai,Pushpak Nagar,Drainage,20,110869,Sunny,2026-03-12 11:38:19,12,Medium
MMR-6267,Navi Mumbai,Ghansoli,Water,1,187967,Sunny,2026-03-12 11:39:45,156,Low
MMR-12783,Navi Mumbai,Ulwe,Roads,6,145028,Cloudy,2026-03-12 11:40:53,9,Low
MMR-13084,Mumbai,Versova,Roads,21,161055,Rainy,2026-03-12 11:41:26,172,Medium
MMR-11912,Mumbai,Juhu,Garbage,55,194401,Cloudy,2026-03-12 11:41:35,121,Low
MMR-9777,Mumbai,Vile Parle,Drainage,11,349531,Sunny,2026-03-12 11:44:38,173,Low
MMR-3856,Mumbai,Versova,Drainage,14,166615,Rainy,2026-03-12 11:47:58,20,Medium
MMR-16832,Mumbai,Jogeshwari,Water,68,380882,Sunny,2026-03-12 11:49:07,76,High
MMR-9807,Mumbai,Kandivali,Garbage,7,623581,Cloudy,2026-03-12 11:52:25,61,Medium
MMR-19041,Navi Mumbai,Ghansoli,Drainage,6,207310,Sunny,2026-03-12 11:53:27,159,Medium
MMR-6004,Mumbai,CST,Drainage,11,131365,Sunny,2026-03-12 11:53:45,8,High
MMR-2417,Mumbai,Churchgate,Water,2,115444,Sunny,2026-03-12 11:54:26,183,Low
MMR-16276,Mumbai,Santacruz,Garbage,10,303361,Cloudy,2026-03-12 12:00:47,7,Low
MMR-15479,Navi Mumbai,Ghansoli,Water,9,192162,Sunny,2026-03-12 12:02:39,9,Medium
MMR-17054,Navi Mumbai,Turbhe,Water,64,187931,Sunny,2026-03-12 12:06:35,46,High
MMR-16341,Mumbai,Thane,Water,60,694399,Sunny,2026-03-12 12:07:45,95,High
MMR-11650,Mumbai,Versova,Water,10,175220,Cloudy,2026-03-12 12:07:55,82,Low
MMR-9295,Mumbai,Vikhroli,Water,13,310818,Sunny,2026-03-12 12:11:34,122,Low
MMR-10715,Navi Mumbai,Ghansoli,Drainage,14,182680,Cloudy,2026-03-12 12:12:09,16,Low
MMR-2803,Navi Mumbai,Roadpali,Drainage,67,123191,Sunny,2026-03-12 12:14:52,197,High
MMR-6042,Mumbai,Dharavi,Roads,58,678215,Rainy,2026-03-12 12:15:45,79,Medium
MMR-18229,Navi Mumbai,Dronagiri,Drainage,7,115737,Rainy,2026-03-12 12:17:07,7,Medium
MMR-10171,Mumbai,Worli,Water,72,237107,Sunny,2026-03-12 12:19:55,55,High
MMR-19622,Navi Mumbai,Taloja,Drainage,37,186235,Sunny,2026-03-12 12:29:09,34,Low
MMR-1689,Mumbai,Parel,Water,2,268197,Cloudy,2026-03-12 12:29:37,1,Low
MMR-6158,Navi Mumbai,Dronagiri,Roads,7,112492,Sunny,2026-03-12 12:36:15,10,Medium
MMR-14159,Mumbai,Sion,Garbage,27,346017,Sunny,2026-03-12 12:42:49,18,Low
MMR-7607,Navi Mumbai,Vashi,Water,20,330769,Sunny,2026-03-12 12:43:13,24,Medium
MMR-17858,Navi Mumbai,Kopar Khairane,Drainage,39,204252,Sunny,2026-03-12 12:49:06,170,Medium
MMR-17139,Mumbai,Andheri,Garbage,44,903833,Cloudy,2026-03-12 12:49:44,5,Medium
MMR-14582,Mumbai,Goregaon,Garbage,32,465738,Rainy,2026-03-12 12:50:33,51,Medium
MMR-5599,Mumbai,Colaba,Water,7,186689,Rainy,2026-03-12 12:50:45,3,Medium
MMR-13530,Mumbai,Dadar,Drainage,31,535385,Cloudy,2026-03-12 12:51:52,22,Medium
MMR-7588,Navi Mumbai,Ulwe,Roads,84,139572,Sunny,2026-03-12 12:56:41,107,Medium
MMR-5248,Mumbai,Mulund,Drainage,35,380891,Cloudy,2026-03-12 12:59:20,52,Medium
MMR-6178,Mumbai,CST,Water,9,135130,Cloudy,2026-03-12 13:00:41,9,High
MMR-7609,Navi Mumbai,Kopar Khairane,Water,17,229084,Sunny,2026-03-12 13:06:32,18,Low
MMR-5559,Mumbai,Andheri,Drainage,14,899186,Sunny,2026-03-12 13:07:28,19,Medium
MMR-18692,Mumbai,Thane,Roads,76,668008,Sunny,2026-03-12 13:18:48,106,High
MMR-14975,Navi Mumbai,Ghansoli,Drainage,24,206721,Sunny,2026-03-12 13:19:23,35,Low
MMR-12784,Mumbai,Chembur,Drainage,50,365222,Cloudy,2026-03-12 13:20:05,60,High
MMR-5612,Navi Mumbai,Belapur,Garbage,19,249274,Sunny,2026-03-12 13:29:01,148,Medium
MMR-15905,Navi Mumbai,Ulwe,Water,49,153276,Sunny,2026-03-12 13:29:47,55,Medium
MMR-2257,Mumbai,Jogeshwari,Garbage,47,408813,Rainy,2026-03-12 13:31:59,31,Low
MMR-4550,Mumbai,Sion,Drainage,45,343079,Sunny,2026-03-12 13:36:24,38,Low
MMR-10858,Navi Mumbai,Sanpada,Drainage,15,178968,Sunny,2026-03-12 13:43:28,116,Low
MMR-7247,Navi Mumbai,Kalamboli,Roads,1,203155,Rainy,2026-03-12 13:43:43,40,Low
MMR-4743,Mumbai,Colaba,Water,18,191058,Rainy,2026-03-12 13:48:19,171,Low
MMR-10689,Mumbai,Thane,Garbage,33,718932,Sunny,2026-03-12 13:49:38,55,Low
MMR-10144,Mumbai,Worli,Water,1,214229,Sunny,2026-03-12 13:51:28,1,Medium
MMR-13674,Navi Mumbai,Sanpada,Roads,4,165678,Sunny,2026-03-12 13:51:57,5,Low
MMR-9121,Navi Mumbai,Vashi,Water,12,297933,Sunny,2026-03-12 13:52:12,15,High
MMR-5839,Mumbai,Chembur,Drainage,35,407473,Sunny,2026-03-12 13:53:16,22,Medium
MMR-18513,Mumbai,Mulund,Water,26,364176,Cloudy,2026-03-12 13:56:44,15,Low
MMR-7264,Mumbai,Goregaon,Water,51,499253,Sunny,2026-03-12 13:57:04,76,High
MMR-13904,Navi Mumbai,Ghansoli,Roads,9,202843,Sunny,2026-03-12 13:59:23,5,High
MMR-15455,Navi Mumbai,Panvel,Roads,23,384707,Cloudy,2026-03-12 13:59:33,30,Low
MMR-18023,Mumbai,Matunga,Water,24,271443,Sunny,2026-03-12 14:05:35,42,High
MMR-20625,Mumbai,Colaba,Roads,7,171036,Sunny,2026-03-12 14:08:03,9,Low
MMR-2666,Mumbai,Kandivali,Garbage,49,581952,Cloudy,2026-03-12 14:09:25,28,Medium
MMR-11703,Mumbai,Borivali,Garbage,81,620202,Rainy,2026-03-12 14:10:24,101,High
MMR-1342,Mumbai,Thane,Roads,39,727739,Rainy,2026-03-12 14:13:10,58,Medium
MMR-15672,Mumbai,Bhayander,Roads,99,519184,Sunny,2026-03-12 14:23:40,150,High
MMR-10612,Mumbai,Kandivali,Roads,67,647552,Cloudy,2026-03-12 14:27:17,174,High
MMR-14300,Mumbai,Malad,Roads,74,529007,Sunny,2026-03-12 14:29:08,61,Medium
MMR-3046,Mumbai,CST,Roads,51,127876,Rainy,2026-03-12 14:29:56,69,High
MMR-18317,Mumbai,Worli,Roads,59,234911,Rainy,2026-03-12 14:30:11,27,High
MMR-4007,Mumbai,Versova,Roads,57,178582,Rainy,2026-03-12 14:32:30,31,High
MMR-17326,Mumbai,Powai,Water,52,296787,Sunny,2026-03-12 14:33:58,128,Low
MMR-8405,Mumbai,Matunga,Roads,41,280196,Cloudy,2026-03-12 14:34:05,198,Medium
MMR-14826,Mumbai,Matunga,Drainage,43,271236,Sunny,2026-03-12 14:34:15,57,Medium
MMR-14777,Mumbai,Jogeshwari,Drainage,46,382266,Cloudy,2026-03-12 14:37:18,55,Low
MMR-3782,Mumbai,Borivali,Drainage,63,628161,Sunny,2026-03-12 14:38:06,93,High
MMR-4947,Navi Mumbai,Ulwe,Drainage,7,136351,Sunny,2026-03-12 14:38:35,3,Low
MMR-13026,Navi Mumbai,Kamothe,Roads,17,230053,Sunny,2026-03-12 14:39:14,161,Low
MMR-12345,Navi Mumbai,Kharghar,Water,18,303016,Sunny,2026-03-12 14:42:49,10,Low
MMR-18929,Navi Mumbai,Kalamboli,Garbage,10,201505,Rainy,2026-03-12 14:46:42,65,Low
MMR-3413,Navi Mumbai,Kamothe,Roads,18,241318,Sunny,2026-03-12 14:48:31,29,Low
MMR-10740,Navi Mumbai,Juinagar,Garbage,5,165064,Sunny,2026-03-12 14:49:25,79,High
MMR-17548,Navi Mumbai,Vashi,Water,17,294295,Sunny,2026-03-12 14:50:22,25,Low
MMR-9650,Navi Mumbai,Airoli,Water,33,236777,Rainy,2026-03-12 14:50:53,153,Low
MMR-10724,Navi Mumbai,Juinagar,Roads,82,156890,Cloudy,2026-03-12 14:53:07,118,Medium
MMR-8235,Mumbai,Wadala,Roads,34,261000,Rainy,2026-03-12 14:53:44,19,High
MMR-1388,Navi Mumbai,New Panvel,Water,85,240895,Sunny,2026-03-12 14:58:25,136,Medium
MMR-6265,Mumbai,Versova,Garbage,10,187692,Cloudy,2026-03-12 14:58:44,186,Low
MMR-15559,Mumbai,Fort,Drainage,52,154924,Cloudy,2026-03-12 15:00:11,131,Low
MMR-17308,Mumbai,Santacruz,Drainage,98,315125,Cloudy,2026-03-12 15:03:49,70,Low
MMR-20854,Navi Mumbai,Ulwe,Roads,5,147928,Cloudy,2026-03-12 15:07:25,4,Low
MMR-3811,Mumbai,Juhu,Roads,13,192620,Sunny,2026-03-12 15:08:30,6,Low
MMR-10691,Mumbai,Bhayander,Garbage,53,536014,Cloudy,2026-03-12 15:10:41,51,High
MMR-8050,Mumbai,CST,Water,18,126239,Sunny,2026-03-12 15:17:24,11,Low
MMR-13141,Navi Mumbai,Taloja,Drainage,10,183356,Rainy,2026-03-12 15:17:49,99,Low
MMR-5112,Navi Mumbai,Belapur,Garbage,17,280691,Rainy,2026-03-12 15:19:06,184,Low
MMR-18223,Navi Mumbai,Kopar Khairane,Drainage,32,219501,Rainy,2026-03-12 15:20:55,151,Low
MMR-4389,Navi Mumbai,Turbhe,Water,8,184599,Cloudy,2026-03-12 15:27:16,189,High
MMR-18157,Mumbai,Thane,Garbage,10,740705,Cloudy,2026-03-12 15:29:24,13,Low
MMR-8549,Navi Mumbai,New Panvel,Roads,19,235247,Rainy,2026-03-12 15:30:06,195,Low
MMR-19643,Navi Mumbai,Roadpali,Drainage,3,130622,Sunny,2026-03-12 15:31:22,3,Low
MMR-9631,Navi Mumbai,Taloja,Roads,3,184647,Cloudy,2026-03-12 15:33:07,110,Low
MMR-17501,Navi Mumbai,Ulwe,Water,9,154505,Rainy,2026-03-12 15:38:25,98,Low
MMR-9857,Navi Mumbai,Kamothe,Water,8,215360,Sunny,2026-03-12 15:39:11,13,Medium
MMR-9326,Mumbai,Chembur,Water,22,397911,Sunny,2026-03-12 15:43:00,37,Medium
MMR-3734,Mumbai,Vikhroli,Water,60,329396,Cloudy,2026-03-12 15:47:10,151,Low
MMR-6778,Mumbai,Lower Parel,Roads,20,226215,Cloudy,2026-03-12 15:52:47,94,High
MMR-1853,Mumbai,Parel,Roads,77,276530,Rainy,2026-03-12 16:05:30,61,Low
MMR-2618,Navi Mumbai,Turbhe,Roads,99,185515,Sunny,2026-03-12 16:06:03,158,High
MMR-18295,Navi Mumbai,Belapur,Drainage,13,268685,Sunny,2026-03-12 16:06:10,22,High
MMR-10354,Navi Mumbai,Nerul,Garbage,35,259304,Sunny,2026-03-12 16:09:14,53,Low
MMR-3157,Mumbai,Lower Parel,Water,3,223801,Cloudy,2026-03-12 16:14:44,3,High
MMR-18158,Navi Mumbai,Vashi,Roads,85,311768,Cloudy,2026-03-12 16:17:24,72,Medium
MMR-7018,Navi Mumbai,Panvel,Water,8,418406,Rainy,2026-03-12 16:20:14,14,High
MMR-15789,Navi Mumbai,Nerul,Roads,14,274259,Sunny,2026-03-12 16:22:05,11,Low
MMR-12796,Mumbai,Kurla,Drainage,54,432721,Sunny,2026-03-12 16:23:35,95,Medium
MMR-17418,Mumbai,Jogeshwari,Garbage,78,393555,Cloudy,2026-03-12 16:25:29,112,Medium
MMR-15515,Navi Mumbai,Ulwe,Water,26,147146,Sunny,2026-03-12 16:25:30,21,High
MMR-3252,Navi Mumbai,Nerul,Water,5,275148,Sunny,2026-03-12 16:28:49,3,Low
MMR-9301,Mumbai,Bhayander,Roads,90,504164,Rainy,2026-03-12 16:30:53,87,High
MMR-9329,Mumbai,Dharavi,Garbage,30,664434,Cloudy,2026-03-12 16:33:06,188,High
MMR-15546,Navi Mumbai,Dronagiri,Roads,6,109986,Cloudy,2026-03-12 16:33:24,155,Low
MMR-14466,Navi Mumbai,Ulwe,Drainage,11,156539,Rainy,2026-03-12 16:33:44,32,Low
MMR-9194,Mumbai,Dadar,Water,53,520205,Sunny,2026-03-12 16:34:04,45,High
MMR-12591,Navi Mumbai,Seawoods,Garbage,20,196286,Cloudy,2026-03-12 16:44:57,33,Low
MMR-16038,Mumbai,Parel,Drainage,23,275087,Rainy,2026-03-12 16:46:43,29,High
MMR-18001,Mumbai,Kandivali,Garbage,87,642583,Rainy,2026-03-12 16:46:55,124,Low
MMR-8212,Mumbai,Chembur,Water,16,369344,Sunny,2026-03-12 16:56:36,28,Medium
MMR-9365,Navi Mumbai,Pushpak Nagar,Drainage,3,125196,Cloudy,2026-03-12 16:58:08,2,Low
MMR-5375,Mumbai,Parel,Garbage,27,310306,Sunny,2026-03-12 17:02:37,170,Low
MMR-10393,Mumbai,Bandra,Garbage,39,303602,Rainy,2026-03-12 17:04:22,32,High
MMR-4186,Navi Mumbai,Sanpada,Drainage,9,175410,Rainy,2026-03-12 17:07:04,15,Low
MMR-3039,Mumbai,Borivali,Garbage,62,580790,Sunny,2026-03-12 17:07:54,101,Medium
MMR-15558,Mumbai,Bhayander,Roads,45,550808,Sunny,2026-03-12 17:08:12,71,Medium
MMR-14336,Mumbai,Dharavi,Garbage,4,719418,Rainy,2026-03-12 17:16:48,177,Low
MMR-10099,Mumbai,Kandivali,Drainage,65,576638,Sunny,2026-03-12 17:18:37,105,High
MMR-4843,Mumbai,Andheri,Drainage,79,853133,Sunny,2026-03-12 17:22:09,80,Medium
MMR-19596,Mumbai,Kurla,Water,22,442079,Cloudy,2026-03-12 17:24:58,2,Medium
MMR-4241,Mumbai,Santacruz,Water,24,313714,Sunny,2026-03-12 17:25:09,33,High
MMR-19334,Mumbai,Sion,Garbage,27,320973,Sunny,2026-03-12 17:25:26,14,High
MMR-6700,Mumbai,Kandivali,Drainage,61,601520,Cloudy,2026-03-12 17:26:04,132,High
MMR-15062,Navi Mumbai,Dronagiri,Roads,18,107571,Cloudy,2026-03-12 17:26:15,16,Medium
MMR-10004,Navi Mumbai,Ulwe,Roads,5,143075,Rainy,2026-03-12 17:27:27,181,Low
MMR-7046,Mumbai,Churchgate,Drainage,34,122904,Sunny,2026-03-12 17:30:14,48,Medium
MMR-6530,Mumbai,Powai,Water,24,310361,Rainy,2026-03-12 17:33:52,130,Low
MMR-4819,Mumbai,Borivali,Drainage,59,617623,Sunny,2026-03-12 17:41:03,60,Low
MMR-5310,Mumbai,Bandra,Drainage,47,316545,Cloudy,2026-03-12 17:42:38,110,High
MMR-2794,Mumbai,Kandivali,Garbage,24,626218,Sunny,2026-03-12 17:44:08,19,Low
MMR-7974,Navi Mumbai,Kamothe,Drainage,11,224741,Sunny,2026-03-12 17:48:26,17,Low
MMR-20967,Navi Mumbai,Seawoods,Garbage,11,182908,Rainy,2026-03-12 17:49:04,149,Low
MMR-16673,Mumbai,Santacruz,Water,26,291580,Sunny,2026-03-12 17:49:18,103,Low
MMR-2840,Navi Mumbai,Dronagiri,Water,5,103819,Rainy,2026-03-12 17:50:32,4,Medium
MMR-1662,Navi Mumbai,Juinagar,Water,8,154617,Rainy,2026-03-12 17:53:08,182,Medium
MMR-9463,Mumbai,Borivali,Roads,57,561471,Sunny,2026-03-12 17:53:08,44,Medium
MMR-14591,Mumbai,Goregaon,Drainage,46,499574,Cloudy,2026-03-12 17:56:14,58,Medium
MMR-12267,Mumbai,Dharavi,Water,54,665768,Cloudy,2026-03-12 17:56:42,55,High
MMR-19402,Mumbai,Dadar,Roads,25,467342,Cloudy,2026-03-12 17:58:29,30,Medium
MMR-1999,Mumbai,Powai,Roads,6,303601,Sunny,2026-03-12 18:04:02,10,Medium
MMR-3790,Mumbai,Mulund,Roads,39,358409,Cloudy,2026-03-12 18:05:52,104,High
MMR-14704,Navi Mumbai,Ghansoli,Roads,51,185079,Cloudy,2026-03-12 18:06:12,90,Medium
MMR-2713,Mumbai,Colaba,Water,76,192308,Rainy,2026-03-12 18:14:04,105,High
MMR-7403,Mumbai,Jogeshwari,Drainage,27,398370,Sunny,2026-03-12 18:15:52,26,Low
MMR-10465,Navi Mumbai,Kamothe,Garbage,12,238348,Rainy,2026-03-12 18:16:54,13,High
MMR-14728,Navi Mumbai,Kharghar,Water,18,326888,Cloudy,2026-03-12 18:18:21,42,High
MMR-1045,Mumbai,Mulund,Water,28,390898,Cloudy,2026-03-12 18:19:32,49,High
MMR-17169,Mumbai,Bhayander,Drainage,40,495705,Sunny,2026-03-12 18:19:34,29,High
MMR-12880,Navi Mumbai,Vashi,Water,2,300371,Cloudy,2026-03-12 18:21:43,45,Medium
MMR-7134,Navi Mumbai,Ulwe,Drainage,3,138216,Cloudy,2026-03-12 18:22:17,4,High
MMR-9728,Mumbai,Chembur,Drainage,74,390387,Sunny,2026-03-12 18:22:44,78,High
MMR-6731,Mumbai,Powai,Roads,11,293347,Sunny,2026-03-12 18:23:53,14,Low
MMR-5036,Mumbai,Mulund,Roads,35,390042,Cloudy,2026-03-12 18:28:09,118,Low
MMR-7772,Mumbai,Kandivali,Drainage,19,660294,Sunny,2026-03-12 18:31:55,155,Low
MMR-14050,Mumbai,Lower Parel,Water,39,211313,Sunny,2026-03-12 18:33:15,34,Low
MMR-3223,Navi Mumbai,Airoli,Drainage,12,235678,Sunny,2026-03-12 18:35:47,26,Low
MMR-3076,Mumbai,CST,Drainage,21,125495,Rainy,2026-03-12 18:39:39,12,Medium
MMR-7233,Mumbai,Vikhroli,Drainage,27,305443,Sunny,2026-03-12 18:42:47,159,Low
MMR-1945,Mumbai,Bhayander,Drainage,17,506383,Sunny,2026-03-12 18:43:23,9,Low
MMR-2573,Navi Mumbai,Airoli,Garbage,26,245742,Rainy,2026-03-12 18:46:11,125,Low
MMR-8496,Navi Mumbai,Turbhe,Water,48,174873,Cloudy,2026-03-12 18:59:37,66,Low
MMR-6563,Mumbai,Matunga,Drainage,20,242592,Sunny,2026-03-12 19:02:01,14,Low
MMR-17684,Navi Mumbai,Ghansoli,Garbage,78,186615,Sunny,2026-03-12 19:02:04,152,High
MMR-19362,Mumbai,Bandra,Drainage,83,301670,Sunny,2026-03-12 19:03:54,41,Medium
MMR-2182,Mumbai,Jogeshwari,Drainage,62,381458,Cloudy,2026-03-12 19:04:28,14,High
MMR-17304,Mumbai,Borivali,Water,48,618038,Sunny,2026-03-12 19:07:23,31,Low
MMR-4836,Mumbai,Bandra,Roads,12,309694,Rainy,2026-03-12 19:09:32,186,Low
MMR-15623,Mumbai,Bandra,Water,11,330729,Rainy,2026-03-12 19:12:06,163,Medium
MMR-2570,Mumbai,Chembur,Roads,29,374567,Rainy,2026-03-12 19:14:34,55,High
MMR-9611,Navi Mumbai,New Panvel,Roads,24,237365,Sunny,2026-03-12 19:19:39,21,Low
MMR-11232,Mumbai,Kandivali,Roads,18,651988,Rainy,2026-03-12 19:37:52,152,Low
MMR-4107,Navi Mumbai,Pushpak Nagar,Roads,4,125040,Sunny,2026-03-12 19:41:02,47,Medium
MMR-16961,Mumbai,Dadar,Garbage,35,511575,Cloudy,2026-03-12 19:43:39,20,Medium
MMR-1073,Navi Mumbai,Kalamboli,Garbage,15,197728,Sunny,2026-03-12 19:47:54,6,Medium
MMR-12202,Navi Mumbai,Panvel,Roads,29,415022,Sunny,2026-03-12 19:48:56,29,Low
MMR-6758,Navi Mumbai,Dronagiri,Water,38,102530,Cloudy,2026-03-12 19:50:38,64,Low
MMR-13986,Mumbai,Powai,Drainage,76,297672,Sunny,2026-03-12 19:52:01,59,Low
MMR-13017,Mumbai,Churchgate,Drainage,6,126755,Sunny,2026-03-12 19:52:34,9,High
MMR-13193,Navi Mumbai,Kharghar,Garbage,21,326224,Sunny,2026-03-12 19:53:55,119,Medium
MMR-3872,Mumbai,Colaba,Water,20,186935,Rainy,2026-03-12 19:54:53,33,Medium
MMR-8588,Navi Mumbai,Roadpali,Roads,6,122736,Cloudy,2026-03-12 20:00:39,104,Low
MMR-9457,Mumbai,Kandivali,Water,44,651107,Rainy,2026-03-12 20:03:22,190,Medium
MMR-13319,Mumbai,Juhu,Drainage,30,192099,Sunny,2026-03-12 20:07:17,36,High
MMR-20942,Navi Mumbai,Belapur,Roads,17,263579,Rainy,2026-03-12 20:10:54,127,Medium
MMR-20778,Mumbai,Dharavi,Garbage,41,694789,Sunny,2026-03-12 20:12:01,53,Medium
MMR-17592,Navi Mumbai,Ulwe,Garbage,4,137855,Sunny,2026-03-12 20:12:16,4,Medium
MMR-15139,Navi Mumbai,Belapur,Roads,14,253658,Sunny,2026-03-12 20:13:46,18,Medium
MMR-19026,Mumbai,Malad,Drainage,48,538528,Sunny,2026-03-12 20:14:00,24,Medium
MMR-14592,Navi Mumbai,Roadpali,Drainage,100,130213,Rainy,2026-03-12 20:18:12,171,High
MMR-13023,Navi Mumbai,Belapur,Drainage,29,273861,Sunny,2026-03-12 20:18:13,186,Low
MMR-2437,Navi Mumbai,Taloja,Water,12,164590,Rainy,2026-03-12 20:20:55,16,Medium
MMR-16747,Mumbai,Lower Parel,Water,16,205228,Cloudy,2026-03-12 20:24:49,188,Medium
MMR-15088,Navi Mumbai,New Panvel,Drainage,14,245932,Sunny,2026-03-12 20:28:54,21,High
MMR-14411,Mumbai,Andheri,Water,14,912203,Sunny,2026-03-12 20:31:59,11,Medium
MMR-16240,Navi Mumbai,New Panvel,Garbage,12,231814,Cloudy,2026-03-12 20:35:09,47,Low
MMR-13615,Navi Mumbai,Nerul,Roads,22,286513,Sunny,2026-03-12 20:36:49,34,Low
MMR-1126,Mumbai,Churchgate,Roads,62,116615,Cloudy,2026-03-12 20:42:20,46,Medium
MMR-12275,Mumbai,Fort,Garbage,34,148453,Cloudy,2026-03-12 20:43:22,130,Medium
MMR-5950,Navi Mumbai,New Panvel,Drainage,82,222172,Sunny,2026-03-12 20:45:33,23,High
MMR-5788,Navi Mumbai,Kamothe,Roads,87,216671,Rainy,2026-03-12 20:46:33,128,High
MMR-5050,Navi Mumbai,Roadpali,Drainage,10,126132,Sunny,2026-03-12 20:48:09,6,Low
MMR-1029,Mumbai,Versova,Garbage,50,186431,Cloudy,2026-03-12 20:48:49,200,Medium
MMR-10010,Navi Mumbai,Taloja,Roads,4,177760,Cloudy,2026-03-12 20:50:20,4,Medium
MMR-6453,Navi Mumbai,Turbhe,Drainage,1,192777,Sunny,2026-03-12 20:50:57,142,Low
MMR-8959,Mumbai,Vikhroli,Drainage,96,323641,Sunny,2026-03-12 20:53:44,20,High
MMR-4058,Mumbai,Santacruz,Water,30,304315,Cloudy,2026-03-12 20:55:27,21,Low
MMR-4862,Mumbai,Dadar,Roads,74,529703,Rainy,2026-03-12 20:57:49,145,Low
MMR-15390,Navi Mumbai,Kalamboli,Water,85,186076,Cloudy,2026-03-12 20:58:01,150,High
MMR-4554,Mumbai,Vile Parle,Drainage,44,352327,Rainy,2026-03-12 20:59:34,31,Low
MMR-16731,Mumbai,Hiranandani,Drainage,31,156860,Sunny,2026-03-12 21:06:38,151,Medium
MMR-16260,Navi Mumbai,Turbhe,Drainage,5,175357,Sunny,2026-03-12 21:06:55,5,Medium
MMR-8234,Mumbai,Mulund,Roads,10,387981,Rainy,2026-03-12 21:14:41,73,Medium
MMR-13851,Mumbai,Wadala,Water,39,297418,Rainy,2026-03-12 21:15:46,45,Medium
MMR-5579,Mumbai,Vikhroli,Drainage,24,319792,Sunny,2026-03-12 21:18:12,25,Low
MMR-16905,Mumbai,Jogeshwari,Garbage,7,385153,Sunny,2026-03-12 21:19:55,186,Low
MMR-20238,Navi Mumbai,Kalamboli,Drainage,9,210291,Sunny,2026-03-12 21:32:11,7,Medium
MMR-20586,Mumbai,Ghatkopar,Garbage,96,438973,Sunny,2026-03-12 21:33:20,19,Low
MMR-14685,Mumbai,CST,Roads,15,129003,Cloudy,2026-03-12 21:42:16,9,High
MMR-6961,Navi Mumbai,Seawoods,Roads,32,176986,Cloudy,2026-03-12 21:43:05,53,Medium
MMR-7914,Mumbai,Malad,Garbage,67,514315,Sunny,2026-03-12 21:43:10,41,Medium
MMR-4867,Mumbai,Mulund,Garbage,27,352811,Sunny,2026-03-12 21:43:50,24,Low
MMR-17674,Mumbai,Matunga,Water,25,254035,Cloudy,2026-03-12 21:46:32,39,Medium
MMR-17106,Navi Mumbai,Roadpali,Water,92,138959,Cloudy,2026-03-12 21:49:03,113,Medium
MMR-8011,Mumbai,Malad,Garbage,74,525387,Sunny,2026-03-12 21:51:18,127,High
MMR-20524,Mumbai,Ghatkopar,Roads,35,461550,Sunny,2026-03-12 21:52:04,73,High
MMR-11144,Mumbai,Dadar,Drainage,75,485251,Rainy,2026-03-12 21:53:09,61,High
MMR-3176,Navi Mumbai,New Panvel,Garbage,36,232581,Cloudy,2026-03-12 21:54:16,51,Medium
MMR-17453,Mumbai,Andheri,Roads,79,900323,Sunny,2026-03-12 21:54:40,77,High
MMR-18395,Navi Mumbai,Belapur,Roads,18,276645,Cloudy,2026-03-12 21:54:48,57,Low
MMR-14480,Navi Mumbai,New Panvel,Roads,17,242468,Rainy,2026-03-12 21:55:33,22,Low
