Complaint_ID,Area,Complaint_Type,Complaint_Count,Population,Weather,Timestamp,Previous_Complaints,Severity
MUM-5963,Bhayander,Water,19,533957,Sunny,2026-03-14 20:41:20,19,Medium
MUM-8702,CST,Garbage,7,127771,Cloudy,2026-03-14 20:42:47,7,Medium
MUM-2599,Hiranandani,Roads,9,163583,Rainy,2026-03-14 20:43:08,9,Low
MUM-1637,Dharavi,Garbage,62,690115,Rainy,2026-03-14 21:15:45,48,High
MUM-8189,Powai,Water,16,315310,Rainy,2026-03-14 21:16:23,26,Low
MUM-7038,Juhu,Drainage,30,203154,Rainy,2026-03-14 21:23:10,143,High
MUM-3274,Thane,Garbage,48,707320,Rainy,2026-03-14 21:24:04,74,Medium
MUM-2432,Versova,Roads,10,176803,Rainy,2026-03-14 21:26:16,16,Medium
MUM-7706,Fort,Garbage,10,152690,Rainy,2026-03-14 21:27:22,16,Low
MUM-8914,Jogeshwari,Garbage,34,418143,Rainy,2026-03-14 21:32:41,53,Medium
MUM-3192,Worli,Garbage,15,223446,Sunny,2026-03-14 21:37:39,26,Medium
MUM-6069,Lower Parel,Garbage,10,208556,Sunny,2026-03-14 21:38:38,11,Low
MUM-3698,Dharavi,Drainage,100,686616,Rainy,2026-03-14 21:41:26,134,Low
MUM-8126,Fort,Water,14,148743,Sunny,2026-03-14 21:47:07,11,Low
MUM-5447,Churchgate,Drainage,10,119720,Rainy,2026-03-14 21:47:30,16,Low
MUM-2269,Ghatkopar,Roads,33,448675,Sunny,2026-03-14 21:57:33,42,High
MUM-2365,Borivali,Garbage,45,601579,Cloudy,2026-03-14 22:03:58,48,Low
MUM-2646,Bhayander,Water,45,527001,Sunny,2026-03-14 22:04:44,45,High
MUM-7284,Borivali,Water,4,587451,Cloudy,2026-03-14 22:04:54,4,Low
MUM-6839,Andheri,Water,84,840146,Cloudy,2026-03-14 22:05:26,51,Low
MUM-5986,Jogeshwari,Roads,28,420391,Rainy,2026-03-14 22:13:59,22,Medium
MUM-10398,Wadala,Drainage,44,276215,Rainy,2026-03-14 22:24:51,63,High
MUM-7166,Mulund,Garbage,46,362195,Rainy,2026-03-14 22:28:59,46,High
MUM-3979,Dadar,Roads,62,486947,Rainy,2026-03-14 22:30:13,58,High
MUM-10421,Santacruz,Water,90,301146,Rainy,2026-03-14 22:36:08,105,High
MUM-8022,Bhayander,Roads,82,525080,Cloudy,2026-03-14 22:38:24,95,High
MUM-5720,Ghatkopar,Garbage,52,452772,Rainy,2026-03-14 22:40:24,83,High
MUM-9076,CST,Garbage,23,130082,Rainy,2026-03-14 22:45:14,19,Medium
MUM-9664,Powai,Water,19,302370,Sunny,2026-03-14 22:47:27,26,Low
MUM-7919,Vile Parle,Roads,11,325512,Sunny,2026-03-14 22:52:26,18,Medium
MUM-9566,CST,Water,8,131505,Rainy,2026-03-14 22:54:46,33,High
MUM-9844,Kurla,Drainage,26,429409,Cloudy,2026-03-14 22:58:55,29,Medium
MUM-1826,Colaba,Garbage,18,183662,Rainy,2026-03-14 22:59:48,20,Low
MUM-6758,Chembur,Water,36,383259,Rainy,2026-03-14 23:01:31,30,Medium
MUM-4711,Dharavi,Roads,39,684100,Rainy,2026-03-14 23:07:54,47,Medium
MUM-9165,Malad,Garbage,1,535468,Cloudy,2026-03-14 23:15:26,0,Medium
MUM-8093,Churchgate,Drainage,8,119290,Cloudy,2026-03-14 23:16:27,13,Low
MUM-2934,Bandra,Drainage,24,323458,Cloudy,2026-03-14 23:22:18,14,Medium
MUM-10560,Thane,Drainage,72,690300,Sunny,2026-03-14 23:27:23,58,Low
MUM-1741,Borivali,Garbage,96,604419,Rainy,2026-03-14 23:33:03,165,Medium
MUM-5321,Dharavi,Roads,49,703594,Sunny,2026-03-14 23:39:44,50,Medium
MUM-10423,Bhayander,Roads,45,534973,Rainy,2026-03-14 23:41:50,44,Medium
MUM-4492,Malad,Garbage,77,563017,Rainy,2026-03-14 23:51:47,89,Medium
MUM-1770,Bandra,Roads,41,323693,Sunny,2026-03-14 23:52:01,61,Medium
MUM-4697,Matunga,Roads,20,255208,Sunny,2026-03-14 23:56:39,20,Low
MUM-3396,Parel,Drainage,31,293856,Sunny,2026-03-14 23:57:15,45,Medium
MUM-2110,Chembur,Garbage,60,389670,Rainy,2026-03-15 00:07:24,107,High
MUM-3191,Versova,Roads,13,172260,Sunny,2026-03-15 00:08:25,48,Low
MUM-3129,Powai,Water,17,306614,Cloudy,2026-03-15 00:23:14,24,Low
MUM-1009,Churchgate,Roads,19,121980,Rainy,2026-03-15 00:26:48,14,High
MUM-5448,Kurla,Drainage,78,426529,Rainy,2026-03-15 00:26:56,122,High
MUM-2315,Mulund,Roads,21,373562,Rainy,2026-03-15 00:28:05,33,Low
MUM-9884,Parel,Drainage,38,283049,Rainy,2026-03-15 00:28:31,18,High
MUM-8289,Chembur,Garbage,51,390166,Sunny,2026-03-15 00:28:34,41,Low
MUM-6777,Dadar,Drainage,53,503744,Rainy,2026-03-15 00:35:44,94,High
MUM-2936,Kandivali,Water,63,635706,Rainy,2026-03-15 00:35:57,111,Low
MUM-6366,Fort,Roads,13,149262,Sunny,2026-03-15 00:37:05,16,Low
MUM-1590,Wadala,Water,16,285125,Sunny,2026-03-15 00:41:10,27,Medium
MUM-8668,Bhayander,Drainage,45,509489,Sunny,2026-03-15 00:42:53,37,Low
MUM-2035,Jogeshwari,Drainage,55,405181,Rainy,2026-03-15 00:43:01,77,High
MUM-3917,Thane,Water,67,723422,Rainy,2026-03-15 00:48:41,96,High
MUM-4114,Lower Parel,Water,19,213151,Rainy,2026-03-15 00:54:17,12,High
MUM-4126,Wadala,Garbage,14,282132,Rainy,2026-03-15 00:55:40,7,Low
MUM-8605,Hiranandani,Water,13,164758,Rainy,2026-03-15 00:57:47,138,Low
MUM-2436,Kurla,Water,18,425781,Rainy,2026-03-15 00:59:20,88,Medium
MUM-1053,Dadar,Roads,54,496268,Rainy,2026-03-15 01:06:36,89,Medium
MUM-4620,Dadar,Drainage,63,488887,Rainy,2026-03-15 01:10:25,149,Medium
MUM-9060,Bhayander,Roads,25,521777,Rainy,2026-03-15 01:16:25,23,High
MUM-2227,Kandivali,Roads,44,608884,Sunny,2026-03-15 01:17:51,34,High
MUM-5248,Lower Parel,Roads,18,209139,Rainy,2026-03-15 01:18:31,18,Low
MUM-3607,Jogeshwari,Garbage,31,402018,Sunny,2026-03-15 01:30:25,41,Low
MUM-3315,Lower Parel,Roads,23,204726,Rainy,2026-03-15 01:39:31,34,Low
MUM-1703,Matunga,Garbage,30,263960,Rainy,2026-03-15 01:41:12,44,Medium
MUM-2768,Jogeshwari,Drainage,28,416907,Cloudy,2026-03-15 01:44:24,42,Low
MUM-10906,Juhu,Drainage,14,203511,Sunny,2026-03-15 01:47:03,18,Low
MUM-7649,Churchgate,Garbage,9,122458,Cloudy,2026-03-15 01:51:40,13,Medium
MUM-9043,Dharavi,Roads,52,720830,Cloudy,2026-03-15 02:00:17,86,Medium
MUM-2184,Parel,Drainage,57,290859,Rainy,2026-03-15 02:00:41,97,Low
MUM-10420,Vile Parle,Drainage,19,328574,Rainy,2026-03-15 02:11:34,23,Low
MUM-2323,Dadar,Garbage,63,492515,Rainy,2026-03-15 02:15:56,154,Medium
MUM-5505,Jogeshwari,Garbage,17,411310,Sunny,2026-03-15 02:19:16,12,Low
MUM-8493,CST,Roads,14,126410,Sunny,2026-03-15 02:23:32,22,Low
MUM-9442,Goregaon,Drainage,65,487068,Rainy,2026-03-15 02:30:07,72,Low
MUM-5125,Lower Parel,Roads,19,204223,Cloudy,2026-03-15 02:31:04,27,Low
MUM-2091,Colaba,Water,13,183488,Rainy,2026-03-15 02:36:48,17,Low
MUM-6852,Parel,Water,17,285391,Cloudy,2026-03-15 02:43:16,10,Low
MUM-10007,CST,Water,45,132813,Sunny,2026-03-15 02:53:03,122,Low
MUM-2881,Dharavi,Garbage,28,713867,Sunny,2026-03-15 02:57:26,31,Medium
MUM-1908,Versova,Garbage,15,178356,Cloudy,2026-03-15 02:58:34,25,High
MUM-7142,Matunga,Roads,34,255443,Cloudy,2026-03-15 03:01:25,47,Low
MUM-5914,Lower Parel,Garbage,18,206596,Rainy,2026-03-15 03:16:42,31,Low
MUM-9356,Fort,Garbage,98,149814,Sunny,2026-03-15 03:20:22,121,Medium
MUM-7944,Chembur,Roads,79,385006,Sunny,2026-03-15 03:23:24,105,High
MUM-10105,CST,Drainage,13,130593,Sunny,2026-03-15 03:35:02,10,Low
MUM-7643,Versova,Water,10,175804,Rainy,2026-03-15 03:38:40,15,Medium
MUM-5103,Thane,Drainage,100,730369,Rainy,2026-03-15 03:39:42,96,High
MUM-4400,Matunga,Roads,18,265375,Cloudy,2026-03-15 03:40:33,19,Low
MUM-10577,Parel,Garbage,30,289102,Cloudy,2026-03-15 03:56:24,31,Medium
MUM-3827,Borivali,Drainage,27,602256,Sunny,2026-03-15 03:57:11,31,Medium
MUM-10910,Andheri,Drainage,100,851264,Rainy,2026-03-15 04:04:53,173,High
MUM-2182,Juhu,Roads,21,195880,Sunny,2026-03-15 04:13:47,33,High
MUM-3155,Ghatkopar,Drainage,54,464794,Cloudy,2026-03-15 04:15:29,160,Low
MUM-6926,Santacruz,Drainage,29,303060,Cloudy,2026-03-15 04:30:20,33,Low
MUM-8719,Kurla,Roads,24,439819,Rainy,2026-03-15 04:30:42,21,Medium
MUM-6317,Bhayander,Roads,32,535153,Sunny,2026-03-15 04:34:08,16,Low
MUM-6325,Borivali,Water,42,586529,Rainy,2026-03-15 04:36:47,146,Medium
MUM-1612,Borivali,Water,35,601472,Rainy,2026-03-15 04:43:13,37,High
MUM-5932,Dadar,Garbage,87,506961,Rainy,2026-03-15 04:44:46,133,High
MUM-2902,Goregaon,Water,48,471973,Rainy,2026-03-15 04:46:06,71,Medium
MUM-1914,Thane,Roads,54,705409,Rainy,2026-03-15 04:47:11,30,Low
MUM-3249,Juhu,Drainage,19,195182,Cloudy,2026-03-15 04:58:05,29,Low
MUM-8426,Jogeshwari,Drainage,67,407585,Rainy,2026-03-15 05:00:40,66,High
MUM-4552,Worli,Water,25,232562,Cloudy,2026-03-15 05:02:01,32,High
MUM-7717,Bandra,Water,31,324394,Cloudy,2026-03-15 05:13:32,89,High
MUM-5275,Parel,Garbage,43,282628,Rainy,2026-03-15 05:15:06,71,Low
MUM-4680,Vile Parle,Roads,89,335052,Rainy,2026-03-15 05:16:51,3,High
MUM-9927,Mulund,Water,34,366372,Sunny,2026-03-15 05:16:57,23,Low
MUM-2784,CST,Drainage,13,131838,Rainy,2026-03-15 05:25:30,18,Low
MUM-6350,Matunga,Garbage,12,267662,Cloudy,2026-03-15 05:26:10,58,High
MUM-5290,Fort,Garbage,3,149523,Rainy,2026-03-15 05:28:56,5,Low
MUM-7818,Bandra,Roads,33,324423,Rainy,2026-03-15 05:31:51,40,Low
MUM-4198,Powai,Water,33,312904,Sunny,2026-03-15 05:33:28,55,Low
MUM-10792,Vikhroli,Water,23,300868,Rainy,2026-03-15 05:45:43,17,Low
MUM-6242,Powai,Garbage,32,316568,Rainy,2026-03-15 05:49:49,41,Low
MUM-2005,Juhu,Drainage,1,195714,Cloudy,2026-03-15 06:00:02,0,High
MUM-3657,Thane,Garbage,81,713959,Rainy,2026-03-15 06:04:48,55,High
MUM-5507,Versova,Roads,14,172306,Rainy,2026-03-15 06:11:48,13,Low
MUM-4161,Dharavi,Water,36,699935,Rainy,2026-03-15 06:12:16,38,Low
MUM-10795,Lower Parel,Roads,19,204316,Rainy,2026-03-15 06:14:03,27,Low
MUM-3041,Churchgate,Garbage,24,117326,Rainy,2026-03-15 06:15:21,13,High
MUM-9680,Ghatkopar,Water,38,450360,Rainy,2026-03-15 06:23:49,32,Medium
MUM-2695,Colaba,Roads,12,184780,Rainy,2026-03-15 06:41:36,16,Low
MUM-5107,Malad,Garbage,78,547323,Cloudy,2026-03-15 06:43:17,93,High
MUM-8893,Santacruz,Garbage,25,296123,Rainy,2026-03-15 06:45:33,26,Medium
MUM-8802,Hiranandani,Water,14,162305,Cloudy,2026-03-15 06:47:31,8,Low
MUM-1462,Lower Parel,Garbage,19,205454,Rainy,2026-03-15 06:52:14,23,Low
MUM-5208,Powai,Drainage,42,303940,Sunny,2026-03-15 06:54:29,70,High
MUM-2555,Sion,Garbage,35,349761,Sunny,2026-03-15 07:03:39,53,High
MUM-4729,Lower Parel,Garbage,33,209893,Rainy,2026-03-15 07:06:58,17,Medium
MUM-9352,Bhayander,Water,29,520662,Rainy,2026-03-15 07:08:01,46,Low
MUM-4458,Mulund,Water,33,361744,Sunny,2026-03-15 07:14:17,38,Low
MUM-8165,Colaba,Roads,90,176014,Sunny,2026-03-15 07:22:18,51,Medium
MUM-4088,Fort,Water,10,149218,Rainy,2026-03-15 07:22:35,13,Low
MUM-1694,Ghatkopar,Garbage,29,452740,Cloudy,2026-03-15 07:23:27,19,Medium
MUM-6008,Hiranandani,Roads,11,156221,Cloudy,2026-03-15 07:25:18,18,Medium
MUM-10274,Jogeshwari,Drainage,49,419986,Rainy,2026-03-15 07:33:44,182,High
MUM-2489,Malad,Water,35,546706,Rainy,2026-03-15 07:36:01,35,Medium
MUM-3004,Dharavi,Drainage,38,706451,Cloudy,2026-03-15 07:58:27,66,High
MUM-8407,Mulund,Roads,19,361204,Rainy,2026-03-15 08:02:32,32,Medium
MUM-9435,Borivali,Roads,39,609845,Sunny,2026-03-15 08:05:46,4,Medium
MUM-2516,Ghatkopar,Drainage,61,452980,Rainy,2026-03-15 08:10:17,58,High
MUM-1830,Santacruz,Roads,28,288397,Sunny,2026-03-15 08:10:28,16,Low
MUM-10100,Vikhroli,Water,10,304150,Sunny,2026-03-15 08:10:42,12,High
MUM-6218,Fort,Roads,6,153899,Rainy,2026-03-15 08:11:53,5,Low
MUM-4181,Bandra,Drainage,62,315277,Rainy,2026-03-15 08:13:49,192,High
MUM-10993,Lower Parel,Water,25,214120,Rainy,2026-03-15 08:15:27,27,Low
MUM-6560,Churchgate,Water,25,117826,Rainy,2026-03-15 08:18:06,31,Low
MUM-3398,Andheri,Drainage,72,858256,Sunny,2026-03-15 08:25:45,51,High
MUM-7503,Vikhroli,Garbage,65,303257,Cloudy,2026-03-15 08:39:14,107,High
MUM-10825,Powai,Garbage,17,302431,Cloudy,2026-03-15 08:40:51,8,Low
MUM-3557,Chembur,Garbage,27,386641,Sunny,2026-03-15 08:42:20,31,Low
MUM-10590,Fort,Roads,7,153502,Sunny,2026-03-15 08:50:53,139,High
MUM-4865,Kurla,Garbage,1,421879,Sunny,2026-03-15 08:52:13,1,Medium
MUM-3452,Chembur,Drainage,83,400301,Sunny,2026-03-15 08:55:22,53,Medium
MUM-7382,Matunga,Water,18,261029,Cloudy,2026-03-15 08:59:36,21,Low
MUM-9220,Bhayander,Roads,16,528175,Sunny,2026-03-15 09:03:15,11,High
MUM-10446,Kandivali,Garbage,36,623128,Rainy,2026-03-15 09:03:29,21,High
MUM-7499,Santacruz,Garbage,72,299198,Rainy,2026-03-15 09:06:40,54,High
MUM-5975,Dharavi,Garbage,37,696889,Sunny,2026-03-15 09:11:21,23,High
MUM-6399,Colaba,Roads,17,175473,Rainy,2026-03-15 09:12:12,16,Medium
MUM-5328,Lower Parel,Drainage,17,212640,Rainy,2026-03-15 09:25:44,26,Low
MUM-10858,Ghatkopar,Garbage,45,469545,Rainy,2026-03-15 09:30:35,67,Medium
MUM-5468,Kandivali,Water,58,608124,Rainy,2026-03-15 09:46:14,36,Medium
MUM-7659,Churchgate,Drainage,11,120437,Rainy,2026-03-15 09:51:32,6,Low
MUM-6383,Versova,Garbage,8,175531,Rainy,2026-03-15 09:53:00,12,Medium
MUM-8894,Bhayander,Water,39,533552,Sunny,2026-03-15 10:01:34,60,Low
MUM-7768,Dadar,Garbage,83,513374,Rainy,2026-03-15 10:10:21,142,High
MUM-1992,Ghatkopar,Garbage,1,459313,Cloudy,2026-03-15 10:11:51,1,Low
MUM-6950,Matunga,Roads,23,257591,Rainy,2026-03-15 10:12:05,20,Low
MUM-7727,Worli,Roads,38,232256,Cloudy,2026-03-15 10:12:18,53,High
MUM-9009,Dharavi,Drainage,45,707355,Cloudy,2026-03-15 10:15:08,42,Medium
MUM-4412,Hiranandani,Roads,12,162152,Sunny,2026-03-15 10:22:36,12,High
MUM-9862,CST,Water,6,133338,Sunny,2026-03-15 10:26:57,8,Low
MUM-3373,Versova,Water,11,171940,Cloudy,2026-03-15 10:29:59,9,Low
MUM-3512,Kandivali,Water,50,620003,Rainy,2026-03-15 10:38:14,37,Medium
MUM-9309,Wadala,Water,5,276069,Rainy,2026-03-15 10:39:20,6,Medium
MUM-10121,Kurla,Roads,21,422251,Sunny,2026-03-15 10:47:56,21,Low
MUM-1606,Churchgate,Roads,11,117691,Rainy,2026-03-15 10:51:37,7,Medium
MUM-4732,Powai,Water,18,318154,Rainy,2026-03-15 10:52:01,18,Medium
MUM-6743,Bhayander,Roads,51,528886,Cloudy,2026-03-15 11:09:58,29,Low
MUM-1349,Mulund,Garbage,39,370999,Cloudy,2026-03-15 11:10:48,52,Low
MUM-3829,Vikhroli,Water,11,319009,Rainy,2026-03-15 11:18:53,6,Low
MUM-7313,Bandra,Roads,27,313375,Rainy,2026-03-15 11:19:27,33,Medium
MUM-2609,Malad,Roads,46,534096,Rainy,2026-03-15 11:20:28,60,High
MUM-10641,Thane,Garbage,100,717625,Rainy,2026-03-15 11:30:04,169,High
MUM-8861,Powai,Drainage,19,314274,Cloudy,2026-03-15 11:40:23,15,High
MUM-8991,Chembur,Garbage,43,390107,Rainy,2026-03-15 11:44:55,49,High
MUM-7073,Fort,Water,14,149024,Rainy,2026-03-15 11:48:26,10,Medium
MUM-2439,Andheri,Roads,73,850685,Rainy,2026-03-15 11:49:57,51,High
MUM-2235,Dadar,Water,74,514019,Cloudy,2026-03-15 12:07:11,55,High
MUM-10896,Santacruz,Drainage,36,290257,Rainy,2026-03-15 12:08:55,19,High
MUM-9906,Bhayander,Garbage,63,512503,Cloudy,2026-03-15 12:21:10,32,Medium
MUM-8551,Chembur,Water,49,381135,Cloudy,2026-03-15 12:22:15,58,High
MUM-4608,Ghatkopar,Water,33,449243,Rainy,2026-03-15 12:25:09,47,High
MUM-6764,Jogeshwari,Drainage,31,407005,Rainy,2026-03-15 12:29:05,28,High
MUM-5128,Kurla,Drainage,55,438200,Rainy,2026-03-15 12:29:11,69,Medium
MUM-10604,Santacruz,Roads,21,295220,Rainy,2026-03-15 12:30:51,17,Medium
MUM-10104,Jogeshwari,Drainage,30,419135,Sunny,2026-03-15 12:31:40,35,Medium
MUM-2587,Versova,Garbage,16,171152,Rainy,2026-03-15 12:32:30,15,Low
MUM-8245,Juhu,Garbage,25,205571,Sunny,2026-03-15 12:36:33,17,Low
MUM-3890,Santacruz,Drainage,8,298890,Sunny,2026-03-15 12:41:03,4,High
MUM-3289,Parel,Drainage,39,294573,Sunny,2026-03-15 12:56:55,34,Medium
MUM-8395,Bhayander,Drainage,37,510974,Rainy,2026-03-15 12:58:29,33,High
MUM-8809,Lower Parel,Roads,34,213281,Rainy,2026-03-15 12:59:46,58,Low
MUM-3248,Ghatkopar,Water,57,471452,Rainy,2026-03-15 13:04:11,171,High
MUM-4281,Worli,Garbage,39,231770,Sunny,2026-03-15 13:07:37,39,Medium
MUM-7395,Colaba,Drainage,66,178162,Sunny,2026-03-15 13:08:23,4,Medium
MUM-8322,Bandra,Roads,49,322916,Rainy,2026-03-15 13:10:59,58,Medium
MUM-1003,Chembur,Drainage,25,388408,Sunny,2026-03-15 13:11:06,22,Low
MUM-1195,Lower Parel,Garbage,25,214663,Rainy,2026-03-15 13:16:33,13,Medium
MUM-1402,Malad,Garbage,67,550904,Sunny,2026-03-15 13:17:19,34,High
MUM-5317,Jogeshwari,Garbage,31,419812,Cloudy,2026-03-15 13:18:33,44,High
MUM-6435,Thane,Garbage,67,702173,Cloudy,2026-03-15 13:20:34,57,High
MUM-9141,Dharavi,Water,79,707911,Sunny,2026-03-15 13:22:08,125,High
MUM-4839,Colaba,Roads,23,177931,Rainy,2026-03-15 13:22:46,28,Medium
MUM-5729,Thane,Drainage,57,724093,Sunny,2026-03-15 13:24:06,56,Medium
MUM-2441,Wadala,Drainage,17,277088,Rainy,2026-03-15 13:24:59,23,Low
MUM-10799,Dharavi,Garbage,52,696352,Sunny,2026-03-15 13:32:50,87,High
MUM-6166,Churchgate,Garbage,10,120150,Rainy,2026-03-15 13:38:00,192,Medium
MUM-2878,Worli,Garbage,11,229783,Sunny,2026-03-15 13:51:43,13,Low
MUM-8776,Mulund,Garbage,58,365483,Rainy,2026-03-15 13:55:53,55,Low
MUM-10936,Bhayander,Garbage,29,506008,Sunny,2026-03-15 13:56:37,23,Low
MUM-7962,Bhayander,Drainage,50,524281,Cloudy,2026-03-15 13:57:14,88,High
MUM-9614,Jogeshwari,Drainage,71,410836,Rainy,2026-03-15 14:16:59,94,Medium
MUM-5892,Juhu,Drainage,28,205512,Rainy,2026-03-15 14:21:29,20,High
MUM-6171,Dadar,Water,17,485277,Rainy,2026-03-15 14:36:37,105,Low
MUM-7483,Wadala,Water,16,275526,Rainy,2026-03-15 15:01:25,22,Low
MUM-10444,Powai,Water,9,301746,Sunny,2026-03-15 15:02:32,7,Medium
MUM-9951,Mulund,Water,36,361665,Sunny,2026-03-15 15:15:07,31,Medium
MUM-7088,Malad,Water,56,559288,Rainy,2026-03-15 15:18:18,36,Low
MUM-4448,CST,Roads,8,128935,Rainy,2026-03-15 15:21:30,8,Low
MUM-4500,Malad,Roads,26,537963,Rainy,2026-03-15 15:25:08,36,Low
MUM-1536,Chembur,Roads,38,383926,Rainy,2026-03-15 15:25:30,36,Medium
MUM-7966,Goregaon,Drainage,8,466042,Rainy,2026-03-15 15:35:05,9,Medium
MUM-8701,Bhayander,Drainage,18,512250,Cloudy,2026-03-15 15:37:49,14,Medium
MUM-6841,Sion,Roads,5,343538,Sunny,2026-03-15 15:39:56,3,Medium
MUM-5858,Churchgate,Drainage,13,123563,Rainy,2026-03-15 15:47:41,15,Low
MUM-7626,Jogeshwari,Garbage,84,410585,Rainy,2026-03-15 15:49:51,130,Low
MUM-7817,Worli,Garbage,19,235709,Rainy,2026-03-15 15:55:35,28,Low
MUM-6645,Andheri,Drainage,64,873040,Sunny,2026-03-15 15:58:42,110,Medium
MUM-7146,Powai,Garbage,23,318761,Cloudy,2026-03-15 16:01:31,39,Medium
MUM-7559,Kandivali,Water,15,622926,Cloudy,2026-03-15 16:06:50,7,Low
MUM-3049,Santacruz,Water,15,303310,Cloudy,2026-03-15 16:08:15,17,Low
MUM-6793,Kandivali,Water,53,625370,Rainy,2026-03-15 16:28:24,39,Low
MUM-6328,Malad,Drainage,41,549156,Sunny,2026-03-15 16:34:15,60,Medium
MUM-5459,Malad,Roads,16,534901,Rainy,2026-03-15 16:38:06,17,Medium
MUM-4980,Churchgate,Drainage,9,119445,Sunny,2026-03-15 16:41:05,4,Low
MUM-2340,Hiranandani,Water,14,163741,Sunny,2026-03-15 16:48:32,11,Medium
MUM-3550,Churchgate,Garbage,9,120419,Sunny,2026-03-15 16:48:43,14,High
MUM-8600,Sion,Roads,34,338505,Rainy,2026-03-15 16:52:15,36,High
MUM-6032,Hiranandani,Roads,3,162451,Rainy,2026-03-15 17:00:25,130,Low
MUM-7578,Churchgate,Roads,16,122701,Rainy,2026-03-15 17:11:37,27,Medium
MUM-10805,Worli,Drainage,65,224196,Cloudy,2026-03-15 17:24:47,50,Medium
MUM-6348,Worli,Roads,19,227069,Rainy,2026-03-15 17:28:56,62,Low
MUM-2862,Chembur,Garbage,80,387011,Sunny,2026-03-15 17:33:23,46,High
MUM-3553,Worli,Roads,40,227298,Sunny,2026-03-15 17:34:23,63,High
MUM-1086,Kurla,Roads,31,417393,Cloudy,2026-03-15 17:35:27,19,Medium
MUM-2098,Fort,Drainage,15,149971,Sunny,2026-03-15 17:36:01,18,High
MUM-9156,Mulund,Water,49,380225,Rainy,2026-03-15 17:41:31,64,Medium
MUM-2885,Lower Parel,Water,15,207895,Sunny,2026-03-15 17:41:36,11,Low
MUM-3381,CST,Roads,6,130585,Cloudy,2026-03-15 17:42:00,5,High
MUM-7247,Versova,Garbage,11,179952,Rainy,2026-03-15 17:42:00,10,Medium
MUM-3003,Bandra,Drainage,23,322203,Cloudy,2026-03-15 17:52:41,22,Low
MUM-2069,Bhayander,Garbage,43,529760,Cloudy,2026-03-15 17:53:45,31,Low
MUM-9059,Borivali,Water,18,600212,Rainy,2026-03-15 17:54:51,14,Low
MUM-3960,Ghatkopar,Water,43,448943,Rainy,2026-03-15 17:56:53,25,High
MUM-1228,Malad,Roads,13,547768,Sunny,2026-03-15 17:57:35,22,Low
MUM-7963,Juhu,Garbage,6,205153,Sunny,2026-03-15 17:58:38,8,Low
MUM-2470,Sion,Water,18,348654,Cloudy,2026-03-15 18:00:58,20,Low
MUM-1069,Sion,Roads,28,342923,Rainy,2026-03-15 18:04:43,28,Medium
MUM-3868,Lower Parel,Water,17,208823,Cloudy,2026-03-15 18:10:14,10,Low
MUM-8472,Colaba,Garbage,18,175867,Sunny,2026-03-15 18:11:31,30,Low
MUM-9800,Wadala,Water,36,282432,Rainy,2026-03-15 18:21:02,148,High
MUM-8900,Sion,Garbage,88,333341,Rainy,2026-03-15 18:23:42,186,High
MUM-2348,Mulund,Water,28,361844,Rainy,2026-03-15 18:34:51,198,High
MUM-2859,Colaba,Drainage,25,180233,Rainy,2026-03-15 18:36:46,17,Medium
MUM-1526,Wadala,Water,25,274794,Sunny,2026-03-15 18:37:40,32,High
MUM-10677,Chembur,Roads,25,391449,Rainy,2026-03-15 18:38:19,40,Low
MUM-1333,Jogeshwari,Water,25,398646,Rainy,2026-03-15 18:53:55,20,Medium
MUM-4393,Worli,Roads,22,235944,Rainy,2026-03-15 18:57:25,18,Low
MUM-10069,Vikhroli,Drainage,22,303348,Cloudy,2026-03-15 18:59:59,23,Low
MUM-4482,Powai,Water,42,314642,Rainy,2026-03-15 19:04:16,1,High
MUM-3910,Dharavi,Roads,55,697402,Rainy,2026-03-15 19:04:55,60,Medium
MUM-1779,Bandra,Roads,31,316080,Cloudy,2026-03-15 19:10:34,42,High
MUM-5159,Dharavi,Drainage,37,693192,Cloudy,2026-03-15 19:15:59,39,High
MUM-8087,Borivali,Garbage,44,612180,Cloudy,2026-03-15 19:17:50,93,Medium
MUM-10734,Versova,Drainage,42,172824,Rainy,2026-03-15 19:18:29,57,Low
MUM-9236,Bandra,Garbage,28,321705,Cloudy,2026-03-15 19:20:57,20,Low
MUM-10060,Bandra,Drainage,13,312599,Sunny,2026-03-15 19:21:14,18,Low
MUM-6614,Sion,Roads,31,337431,Sunny,2026-03-15 19:22:06,19,Low
MUM-2008,Lower Parel,Drainage,17,207521,Sunny,2026-03-15 19:30:53,15,Low
MUM-2454,CST,Roads,17,128872,Cloudy,2026-03-15 19:31:39,25,Medium
MUM-7512,Ghatkopar,Drainage,38,472809,Rainy,2026-03-15 19:41:58,166,Medium
MUM-4338,Fort,Garbage,19,153603,Rainy,2026-03-15 19:42:17,15,Medium
MUM-10161,Vikhroli,Roads,94,317968,Rainy,2026-03-15 19:48:45,159,High
MUM-10506,Fort,Garbage,72,146218,Rainy,2026-03-15 19:50:52,93,High
MUM-3296,Parel,Water,28,292860,Cloudy,2026-03-15 19:53:38,15,High
MUM-6728,Churchgate,Roads,10,119315,Rainy,2026-03-15 19:55:16,38,High
MUM-5995,Wadala,Roads,22,273661,Sunny,2026-03-15 19:59:46,28,Low
MUM-2975,CST,Garbage,21,132386,Rainy,2026-03-15 20:01:04,26,Medium
MUM-2567,Colaba,Drainage,1,178875,Rainy,2026-03-15 20:03:36,0,Medium
